ICS_ID,ORG_Entity,Annotated_Category
e13273a6-d804-4cdd-8470-c3a7fe35ea5f,KUL CAN,
e13273a6-d804-4cdd-8470-c3a7fe35ea5f,Urlandua NCBI National Council for the Blind,
e13273a6-d804-4cdd-8470-c3a7fe35ea5f,Bethany Society,
e13273a6-d804-4cdd-8470-c3a7fe35ea5f,Jyothi Seva Schools,
e13273a6-d804-4cdd-8470-c3a7fe35ea5f,Megholia,
e13273a6-d804-4cdd-8470-c3a7fe35ea5f,Bangallore,
e13273a6-d804-4cdd-8470-c3a7fe35ea5f,Renwick Centre,
e13273a6-d804-4cdd-8470-c3a7fe35ea5f,South Australian School for Vision Impaired,
e13273a6-d804-4cdd-8470-c3a7fe35ea5f,RIDBC,
e13c1aba-178b-4638-891b-c9c63e327858,Asmara,
e13c1aba-178b-4638-891b-c9c63e327858,Miejskiego Konserwatora Zabytków Gdyni,
e13c1aba-178b-4638-891b-c9c63e327858,ICOMOS,
e14639b3-7bed-4d70-86d8-55ddc99f99b9,PPE,
e14d79aa-9719-4806-ae0e-c58fd566f71f,IKE,
e14d79aa-9719-4806-ae0e-c58fd566f71f,IKEv2,
e14d79aa-9719-4806-ae0e-c58fd566f71f,IKE,
e14d79aa-9719-4806-ae0e-c58fd566f71f,Cisco,
e14d79aa-9719-4806-ae0e-c58fd566f71f,IT Security,
e14d79aa-9719-4806-ae0e-c58fd566f71f,SecurityNow,
e14d79aa-9719-4806-ae0e-c58fd566f71f,USENIX,
e1690c77-42fa-41e9-91fd-f477aa29c580,AIDESEP Zespołu,
e1690c77-42fa-41e9-91fd-f477aa29c580,IWGIA,
e1690c77-42fa-41e9-91fd-f477aa29c580,Cultural Survival,
e1690c77-42fa-41e9-91fd-f477aa29c580,Mayoruna,
e16e6ed3-ed37-45cf-8221-6fa48a553d99,Platforma,
e16e6ed3-ed37-45cf-8221-6fa48a553d99,NGS,
e1a509b7-716f-4e95-b28e-3eed85f31349,Ukraińskie Forum Historyków,
e1a509b7-716f-4e95-b28e-3eed85f31349,UINP,
e1a509b7-716f-4e95-b28e-3eed85f31349,PUFH,
e1b566df-ac78-488f-b8e5-69357955528b,Poczta Polska,
e1b566df-ac78-488f-b8e5-69357955528b,MDiUP,
e1b566df-ac78-488f-b8e5-69357955528b,Polonią,
e1c3507d-c39a-4b01-923e-4250d8b4f279,Związkiem Polaków,
e1c3507d-c39a-4b01-923e-4250d8b4f279,Związkiem Polaków na Łotwie,
e1c3507d-c39a-4b01-923e-4250d8b4f279,Związek Polaków na Białorusi,
e1d44aee-1ace-4f13-b85a-234c878239c6,K. Sadarangani,
e1d44aee-1ace-4f13-b85a-234c878239c6,K. Latrach,
e1d44aee-1ace-4f13-b85a-234c878239c6,Clermont-Ferrand,
e1d44aee-1ace-4f13-b85a-234c878239c6,L. Yong Xiang,
e1d44aee-1ace-4f13-b85a-234c878239c6,China,
e1d44aee-1ace-4f13-b85a-234c878239c6,China,
e1d44aee-1ace-4f13-b85a-234c878239c6,China,
e1d44aee-1ace-4f13-b85a-234c878239c6,K. Maleknejad,
e1d44aee-1ace-4f13-b85a-234c878239c6,M. Benhochra,
e1d44aee-1ace-4f13-b85a-234c878239c6,A. Jeribi,
e1d44aee-1ace-4f13-b85a-234c878239c6,M.A. Taoudi,
e1d44aee-1ace-4f13-b85a-234c878239c6,Poland,
e1d44aee-1ace-4f13-b85a-234c878239c6,E. Karapinar,
e1d44aee-1ace-4f13-b85a-234c878239c6,Turkey,
e1d44aee-1ace-4f13-b85a-234c878239c6,V. Radulescu,
e1d44aee-1ace-4f13-b85a-234c878239c6,Poland,
e1d44aee-1ace-4f13-b85a-234c878239c6,M. Fečkan,
e1d44aee-1ace-4f13-b85a-234c878239c6,Slovakia,
e1d44aee-1ace-4f13-b85a-234c878239c6,M. A. Taoudi,
e1d6d9e6-ace4-48cd-8497-a79a46ee1fb4,Mebelbos UA,
e1d6d9e6-ace4-48cd-8497-a79a46ee1fb4,ATLANT-WW,
e1d6d9e6-ace4-48cd-8497-a79a46ee1fb4,ARTEN BOHEMIA,
e1d6d9e6-ace4-48cd-8497-a79a46ee1fb4,CBRTI,
e1d6d9e6-ace4-48cd-8497-a79a46ee1fb4,MebelBos,
e1d6d9e6-ace4-48cd-8497-a79a46ee1fb4,HEZE LTD,
e1d6d9e6-ace4-48cd-8497-a79a46ee1fb4,MEBEL BOS RU,
e1d6d9e6-ace4-48cd-8497-a79a46ee1fb4,Mebelbos UA,
e1d6d9e6-ace4-48cd-8497-a79a46ee1fb4,ATLANT-WW,
e1d6d9e6-ace4-48cd-8497-a79a46ee1fb4,ARTEN BOHEMIA,
e1e67d78-f35d-4212-8bbc-7e06b3e7520e,KGHM-u,
e1e67d78-f35d-4212-8bbc-7e06b3e7520e,PGNiG-u,
e1e67d78-f35d-4212-8bbc-7e06b3e7520e,Smiths Heimann,
e1e67d78-f35d-4212-8bbc-7e06b3e7520e,SYSKON,
e1e67d78-f35d-4212-8bbc-7e06b3e7520e,Ośrodek Techniki Jądrowej POLON,
e1e67d78-f35d-4212-8bbc-7e06b3e7520e,REVaMP,
e2130d1c-e46b-4184-b671-88a0d1206ad3,CBC,
e2130d1c-e46b-4184-b671-88a0d1206ad3,Canadian Broadcasting,
e2130d1c-e46b-4184-b671-88a0d1206ad3,Viruses,
e2130d1c-e46b-4184-b671-88a0d1206ad3,Newsweek Polska,
e2133f0c-d12a-42b0-ba7a-b167d7118adc,Lab,
e2133f0c-d12a-42b0-ba7a-b167d7118adc,LNEG,
e2133f0c-d12a-42b0-ba7a-b167d7118adc,Pellets System,
e2133f0c-d12a-42b0-ba7a-b167d7118adc,CBI,
e215e093-a381-42ca-89ad-8494ebce7561,SOSW dla Dzieci Słabowidzących,
e215e093-a381-42ca-89ad-8494ebce7561,Oddziałami Integracyjnymi w Siedlcach,
e219c4d7-d63e-473e-baa5-199dc40bb31d,TiYaTi,
e219c4d7-d63e-473e-baa5-199dc40bb31d,Nanorevit,
e219c4d7-d63e-473e-baa5-199dc40bb31d,Nanorevit,
e219c4d7-d63e-473e-baa5-199dc40bb31d,MŚP,
e219c4d7-d63e-473e-baa5-199dc40bb31d,Brand,
e219c4d7-d63e-473e-baa5-199dc40bb31d,Nanorevit,
e219c4d7-d63e-473e-baa5-199dc40bb31d,Nanorevit,
e219c4d7-d63e-473e-baa5-199dc40bb31d,TIYATI,
e219c4d7-d63e-473e-baa5-199dc40bb31d,TIYATI,
e219c4d7-d63e-473e-baa5-199dc40bb31d,Finea,
e28a0cb5-9a00-4e43-b09a-690d976c1344,Nahua,
e28a0cb5-9a00-4e43-b09a-690d976c1344,Łemkowie Kaszubi Ślązacy Jakuci,
e290c6c6-10da-48c4-be5a-143a2131234c,Uniwersytecie Palackiego w Ołomuńcu,
e290c6c6-10da-48c4-be5a-143a2131234c,Idiomatykonu,
e2ca1ad5-d784-4334-ac90-ba40d5e43a78,Nadleśnictwa Prešov,
e2ca1ad5-d784-4334-ac90-ba40d5e43a78,Ośrodka Techniki Leśnej w Jarocinie,
e2ca1ad5-d784-4334-ac90-ba40d5e43a78,Ośrodek Techniki Leśnej w Jarocinie,
e2ca1ad5-d784-4334-ac90-ba40d5e43a78,Nadleśnictwo Dąbrowa Tarnowska,
e2d9cd4a-d2f1-490b-95a7-d254ef05be5d,KFiIM PRz,
e2d9cd4a-d2f1-490b-95a7-d254ef05be5d,FCBR,
e3229459-91bf-47b7-a040-e1b19724545b,BPA,
e3229459-91bf-47b7-a040-e1b19724545b,BPA,
e3229459-91bf-47b7-a040-e1b19724545b,BPA,
e3229459-91bf-47b7-a040-e1b19724545b,Tirgu Mures,
e3229459-91bf-47b7-a040-e1b19724545b,Ogólnopolskiej Bazy Nadciśnienia Płucnego BNP-PL,
e3229459-91bf-47b7-a040-e1b19724545b,BPA,
e3229459-91bf-47b7-a040-e1b19724545b,ECZ-Otwock,
e3229459-91bf-47b7-a040-e1b19724545b,CTEPH,
e3229459-91bf-47b7-a040-e1b19724545b,Klinice,
e3229459-91bf-47b7-a040-e1b19724545b,BPA,
e3229459-91bf-47b7-a040-e1b19724545b,Clinical Trials Gov,
e3229459-91bf-47b7-a040-e1b19724545b,BPA,
e322b7d3-3128-41e1-97ec-123055a1de6b,ECLI,
e322b7d3-3128-41e1-97ec-123055a1de6b,ECLI,
e322e00a-c091-4bbb-8d92-b417750f48e2,ABM,
e322e00a-c091-4bbb-8d92-b417750f48e2,VIRAP,
e322e00a-c091-4bbb-8d92-b417750f48e2,RARE TS,
e322e00a-c091-4bbb-8d92-b417750f48e2,URPL,
e322e00a-c091-4bbb-8d92-b417750f48e2,EuroWilson,
e322e00a-c091-4bbb-8d92-b417750f48e2,RD Action,
e322e00a-c091-4bbb-8d92-b417750f48e2,ONW,
e322e00a-c091-4bbb-8d92-b417750f48e2,EpiCARE,
e322e00a-c091-4bbb-8d92-b417750f48e2,ITHACA,
e322e00a-c091-4bbb-8d92-b417750f48e2,Paediatric Committee PDCO EMA,
e3452663-3378-4320-82bb-9cc7769eec88,PIE,
e37e4937-e57c-41f4-8148-abc091f79bbe,PIORIN,
e37e4937-e57c-41f4-8148-abc091f79bbe,Oddział IHAR,
e37e4937-e57c-41f4-8148-abc091f79bbe,Oddział Jadwisin,
e37e4937-e57c-41f4-8148-abc091f79bbe,IHAR-PIB Jadwisin,
e37e4937-e57c-41f4-8148-abc091f79bbe,IHAR-PIB Jadwisin,
e37e4937-e57c-41f4-8148-abc091f79bbe,IOR-PIB,
e3a930c8-ee5a-45af-8ee8-9eacd2e7ae52,IX PTG,
e3a930c8-ee5a-45af-8ee8-9eacd2e7ae52,Wspólnym Centrum Badawczym KE,
e3b5aa69-a2aa-4683-ac42-74736168ad73,Generalnego Konserwatora Zabytków,
e3b5aa69-a2aa-4683-ac42-74736168ad73,„Mosty”,
e3e9cf38-13f5-44b5-bb4a-14ab1c3645d0,AlgaeLabs,
e3e9cf38-13f5-44b5-bb4a-14ab1c3645d0,WPT,
e3e9cf38-13f5-44b5-bb4a-14ab1c3645d0,AlgaeLabs,
e3e9cf38-13f5-44b5-bb4a-14ab1c3645d0,AlgaeLab,
e3e9cf38-13f5-44b5-bb4a-14ab1c3645d0,Naczelna Organizacja Techniczna,
e3e9cf38-13f5-44b5-bb4a-14ab1c3645d0,FSNT-NOT,
e3e9cf38-13f5-44b5-bb4a-14ab1c3645d0,AlgaeLabs,
e3e9cf38-13f5-44b5-bb4a-14ab1c3645d0,AlgaeLab,
e3e9cf38-13f5-44b5-bb4a-14ab1c3645d0,AlgaeLabs,
e3e9cf38-13f5-44b5-bb4a-14ab1c3645d0,AlgaeLabs,
e4010764-4d53-4460-84d7-508616079bee,Hydrobox,
e4629a94-eb0a-42f3-a471-b0417272b2d9,Damen Shipyards Gorinchem,
e4629a94-eb0a-42f3-a471-b0417272b2d9,MW Malezji,
e4629a94-eb0a-42f3-a471-b0417272b2d9,MW Tajwanu,
e4629a94-eb0a-42f3-a471-b0417272b2d9,MW Kolumbii,
e4629a94-eb0a-42f3-a471-b0417272b2d9,MW Gwatemali,
e4629a94-eb0a-42f3-a471-b0417272b2d9,MW Hondurasu,
e4629a94-eb0a-42f3-a471-b0417272b2d9,NPa,
e4629a94-eb0a-42f3-a471-b0417272b2d9,MW Brazylii,
e4629a94-eb0a-42f3-a471-b0417272b2d9,Nautic ehf,
e4629a94-eb0a-42f3-a471-b0417272b2d9,BC Ferries,
e4629a94-eb0a-42f3-a471-b0417272b2d9,Nordled,
e4629a94-eb0a-42f3-a471-b0417272b2d9,Festøya,
e4629a94-eb0a-42f3-a471-b0417272b2d9,Boreal Sjø,
e4846202-14cf-4d6c-b4ae-9b3562791c32,NICE,
e4c71a54-76ec-45d7-ab6c-0b5079251a6a,LSI,
e4c71a54-76ec-45d7-ab6c-0b5079251a6a,LSI,
e4ccafb0-0dea-4e4c-8dc0-13026c29b274,Zintegrowana Platforma Analityczna,
e527ab05-c608-46a0-95a9-0b8d40342759,WUT,
e527ab05-c608-46a0-95a9-0b8d40342759,WUT,
e52a31fc-4386-4768-bad7-f15d4c917f53,Krakowski Salon Poezji,
e52a31fc-4386-4768-bad7-f15d4c917f53,Salonu,
e52a31fc-4386-4768-bad7-f15d4c917f53,Salonu,
e577812a-b213-423c-b023-33d06aa53a21,FARMLAND,
e577812a-b213-423c-b023-33d06aa53a21,FARMLAND,
e5afe989-789d-45d6-9294-1a15e7e02bb1,Drukarni im.,
e5afe989-789d-45d6-9294-1a15e7e02bb1,Drukarni im. A. Półtawskiego,
e5d25731-23ed-42b7-8ae2-6906e82c7871,EU COST COSCH,
e5d25731-23ed-42b7-8ae2-6906e82c7871,Start-up,
e5e8f36d-3e6c-4e67-8f1e-69a16e65c8c5,Unipress-Extrusion,
e60cc470-02a9-4e48-9403-b431cb6e9752,Polonię,
e60cc470-02a9-4e48-9403-b431cb6e9752,Polonię,
e60cc470-02a9-4e48-9403-b431cb6e9752,Związku Organizacji Polskich „Jedność”,
e61c4428-58b1-4f8e-aa36-51c357fa7047,PWr Feder-Kubis,
e61c4428-58b1-4f8e-aa36-51c357fa7047,INNIVIGO Sp.,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,BPS,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,BPS,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,BPS,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,BPS,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,BPS,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,BPS,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,BPS,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,INDUSTI Stymulator Polimodalnej Percepcji Sensorycznej,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,SPPS,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,BPS,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,BPS,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,BPS,
e633fc37-80b3-4ff5-aa52-416ee9c3af9e,BPS,
e67a7a52-09a7-43ee-8c63-d815027af4e8,Gaoo Spectrum,
e67a7a52-09a7-43ee-8c63-d815027af4e8,EKOLAURY POLSKIEJ IZBY EKOLOGII,
e67a7a52-09a7-43ee-8c63-d815027af4e8,Pyroforum,
e67a7a52-09a7-43ee-8c63-d815027af4e8,Pyromagazin,
e68ce44a-67cb-4bfb-981c-ab669621718c,WNoB KA,
e68ce44a-67cb-4bfb-981c-ab669621718c,WNoB KA,
e68ce44a-67cb-4bfb-981c-ab669621718c,WNoB KA,
e68ce44a-67cb-4bfb-981c-ab669621718c,WNoB KA,
e68ce44a-67cb-4bfb-981c-ab669621718c,WNOB KAAFM,
e6a11e52-303f-4a89-9fc6-4d9262d51743,MPR,
e6a11e52-303f-4a89-9fc6-4d9262d51743,NewUrbPact,
e6a11e52-303f-4a89-9fc6-4d9262d51743,MPR,
e6a11e52-303f-4a89-9fc6-4d9262d51743,Kalisza,
e6a11e52-303f-4a89-9fc6-4d9262d51743,MPR,
e6a11e52-303f-4a89-9fc6-4d9262d51743,MPR,
e6a11e52-303f-4a89-9fc6-4d9262d51743,MPR,
e6b40344-0103-4fdc-9d3a-2b4630e215df,AOTMIT,
e6b40344-0103-4fdc-9d3a-2b4630e215df,EACS,
e6e204bc-f743-4863-a631-62d631a7fa68,Komitetem Wiedzy Gedanopedii,
e6eda213-82f6-4ece-aac1-3118a1c6a4e0,Literatur Forum Brecht Haus,
e6eda213-82f6-4ece-aac1-3118a1c6a4e0,Phönix Europa e.V,
e6eda213-82f6-4ece-aac1-3118a1c6a4e0,Oficyny Literackiej Noir Sur Blanc,
e6eda213-82f6-4ece-aac1-3118a1c6a4e0,Polonii Harbińskiej,
e703d3f1-985c-4aa0-99b2-f5ec87e2b13e,ARCH FAMEG-u,
e703d3f1-985c-4aa0-99b2-f5ec87e2b13e,STIGE,
e703d3f1-985c-4aa0-99b2-f5ec87e2b13e,STIGE,
e703d3f1-985c-4aa0-99b2-f5ec87e2b13e,LOPP,
e703d3f1-985c-4aa0-99b2-f5ec87e2b13e,IF Design Award,
e703d3f1-985c-4aa0-99b2-f5ec87e2b13e,GROP,
e703d3f1-985c-4aa0-99b2-f5ec87e2b13e,FAMEG-u,
e703d3f1-985c-4aa0-99b2-f5ec87e2b13e,ARCH,
e703d3f1-985c-4aa0-99b2-f5ec87e2b13e,NOD,
e703d3f1-985c-4aa0-99b2-f5ec87e2b13e,Acanthus Aureus,
e710cf85-c461-4a1c-9368-34a48188e504,OPUS,
e74e5338-72e1-4de6-a34f-fbef117a0492,ICHB,
e74e5338-72e1-4de6-a34f-fbef117a0492,ICHB,
e75cb372-b0f9-4d1c-ab10-bfc47edc912d,Władz WSEI,
e7755cfb-0767-4015-9b12-a0c0a66ba076,The Rolf Method of Structural Integration,
e7755cfb-0767-4015-9b12-a0c0a66ba076,DDM,
e7755cfb-0767-4015-9b12-a0c0a66ba076,FRG,
e7755cfb-0767-4015-9b12-a0c0a66ba076,Uniwersytecie Technicznym w Monachium,
e7927bb3-49f5-4243-9e41-edaa195c26ad,Związku Producentów Audio,
e7c98a46-4c8d-4876-a0d9-e7b3ca64d2ab,Związku Pisarzy Polskich na Obczyźnie,
e7c98a46-4c8d-4876-a0d9-e7b3ca64d2ab,Centrum im. Stanisława Vincenza,
e7c98a46-4c8d-4876-a0d9-e7b3ca64d2ab,The Great Cosmopole,
e7dda497-fc13-4855-851f-aa562381fd21,Białoruskich Zeszytów Historycznych”,
e7dda497-fc13-4855-851f-aa562381fd21,",Niwa”",
e7dda497-fc13-4855-851f-aa562381fd21,białoruskiejbityl.pl,
e842023c-d08c-43f9-9076-4c97973f44ee,TKPZL,
e842023c-d08c-43f9-9076-4c97973f44ee,TKPZL,
e842023c-d08c-43f9-9076-4c97973f44ee,PAK „Ogniwo”,
e842023c-d08c-43f9-9076-4c97973f44ee,Vkontakte.ru,
e842023c-d08c-43f9-9076-4c97973f44ee,„Kurier Galicyjski”,
e847033b-5650-4727-9dfe-5906a43b86c9,Intel,
e847033b-5650-4727-9dfe-5906a43b86c9,GUMed „Respect”,
e847033b-5650-4727-9dfe-5906a43b86c9,„Welcome Centre”,
e847033b-5650-4727-9dfe-5906a43b86c9,Centre for Intercultural Communication,
e874f8ca-9e0a-4b2e-b623-373c98de24f5,NGOs,
e874f8ca-9e0a-4b2e-b623-373c98de24f5,Expert,
e874f8ca-9e0a-4b2e-b623-373c98de24f5,ERBUD,
e874f8ca-9e0a-4b2e-b623-373c98de24f5,Ernst & Young,
e874f8ca-9e0a-4b2e-b623-373c98de24f5,Cereal Partners Poland,
e874f8ca-9e0a-4b2e-b623-373c98de24f5,WNEiZ,
e874f8ca-9e0a-4b2e-b623-373c98de24f5,IPF,
e874f8ca-9e0a-4b2e-b623-373c98de24f5,Coface,
e8b52764-52df-4ea5-b05a-6ba22636ae9c,ZDP Braniewo,
e8ba2314-1e3d-41f4-94aa-25fb2a94f3fc,Progeo,
e8ba2314-1e3d-41f4-94aa-25fb2a94f3fc,FKT,
e8ba2314-1e3d-41f4-94aa-25fb2a94f3fc,Kemafil,
e8ba2314-1e3d-41f4-94aa-25fb2a94f3fc,Kemafil,
e8ba2314-1e3d-41f4-94aa-25fb2a94f3fc,Vinci,
e8ba2314-1e3d-41f4-94aa-25fb2a94f3fc,Woolume,
e8ba48cb-8f4f-44a0-828d-9cdee54a7b06,GoSmart BSR,
e8ba48cb-8f4f-44a0-828d-9cdee54a7b06,JTSS- Joint Transnational Smart Strategies,
e8ba48cb-8f4f-44a0-828d-9cdee54a7b06,JTSS,
e8ba48cb-8f4f-44a0-828d-9cdee54a7b06,WIZ PB,
e8ba48cb-8f4f-44a0-828d-9cdee54a7b06,Trans-S3,
e8e29d38-a8fc-4799-9fd0-d22d85d95beb,„Drewniane ABC Montessori,
e8e29d38-a8fc-4799-9fd0-d22d85d95beb,Mindtoyness,
e8e29d38-a8fc-4799-9fd0-d22d85d95beb,Mindtoyness,
e8e29d38-a8fc-4799-9fd0-d22d85d95beb,Mindtoyness,
e905c0ba-77c9-4263-a483-0f8a0bd30148,UODO,
e905c0ba-77c9-4263-a483-0f8a0bd30148,UODO,
e905c0ba-77c9-4263-a483-0f8a0bd30148,UODO,
e905c0ba-77c9-4263-a483-0f8a0bd30148,UODO,
e929ee36-8995-499c-95e7-087971779533,BORIMEX,
e929ee36-8995-499c-95e7-087971779533,Polska Armia,
e929ee36-8995-499c-95e7-087971779533,Pratt&Whitney S. A.,
e929ee36-8995-499c-95e7-087971779533,PRZ,
e929ee36-8995-499c-95e7-087971779533,Polska,
e93e114f-db03-4bbe-ad73-431be5f5dc6b,ReflektorOPZZ,
e9411581-2c36-44a7-850d-39dbe14f21ad,EMT Systems Sp.,
e9411581-2c36-44a7-850d-39dbe14f21ad,Toyota Motor Manufacturing Poland Sp.,
e94a4051-fa86-49b3-9265-e11802f18a28,Uniwersytecie w Edynburgu,
e97289a6-43fc-4e4e-a8f3-698994e8ed5f,INTER-IoT,
e97289a6-43fc-4e4e-a8f3-698994e8ed5f,INTER-IoT,
e9a96039-3d42-4a42-8702-9f9164d34869,FLDX,
e9a96039-3d42-4a42-8702-9f9164d34869,OSE Ogólnopolską Sieć Edukacyjną,
e9a96039-3d42-4a42-8702-9f9164d34869,FLDX,
e9a96039-3d42-4a42-8702-9f9164d34869,ARAKIS-GOV,
e9a96039-3d42-4a42-8702-9f9164d34869,MIT,
e9a96039-3d42-4a42-8702-9f9164d34869,workshop Mathworks,
e9a96039-3d42-4a42-8702-9f9164d34869,HPC,
e9a96039-3d42-4a42-8702-9f9164d34869,SECURE,
e9a96039-3d42-4a42-8702-9f9164d34869,COMCERT,
e9a96039-3d42-4a42-8702-9f9164d34869,EXEA,
e9a96039-3d42-4a42-8702-9f9164d34869,FLDX,
e9a96039-3d42-4a42-8702-9f9164d34869,FLDX,
e9ac6ce9-fc02-4f0d-8a7e-24b300fce9f5,Instytucie Muzykologii UAM,
e9f65ab4-a90e-4cec-a044-a42937a29631,Monitoringu Ptaków Polski,
ea14db0c-b18c-44d9-a229-42e6387a793c,Lifelong Learning Qualification,
ea14db0c-b18c-44d9-a229-42e6387a793c,EQF,
ea14db0c-b18c-44d9-a229-42e6387a793c,TKKF,
ea14db0c-b18c-44d9-a229-42e6387a793c,FemFit Mama,
ea14db0c-b18c-44d9-a229-42e6387a793c,Fit Tovarna - Advanced Coaching Academy,
ea14db0c-b18c-44d9-a229-42e6387a793c,ACA,
ea14db0c-b18c-44d9-a229-42e6387a793c,IFPA,
ea29556d-64d4-4b0a-acf6-068b5cbd52ca,EU Green Week,
ea64d6de-f0d6-45e9-a347-0e1f787b9006,NIO,
ea64d6de-f0d6-45e9-a347-0e1f787b9006,PKMP,
ea64d6de-f0d6-45e9-a347-0e1f787b9006,NIO,
eaa2fa69-7095-4c59-9a03-8d9b919d2e0d,KSiO,
eaa2fa69-7095-4c59-9a03-8d9b919d2e0d,KSiO,
eaa2fa69-7095-4c59-9a03-8d9b919d2e0d,KSiO,
eaa2fa69-7095-4c59-9a03-8d9b919d2e0d,Uni-Komp-As2,
eaa2fa69-7095-4c59-9a03-8d9b919d2e0d,ImTeam4EU,
eaa2fa69-7095-4c59-9a03-8d9b919d2e0d,KSiO,
eaa77237-9c7d-46bf-8efc-d1375a69f8e4,KNMW SGGW,
eab9a76d-d92f-4704-a317-510edb593f67,INN@SE,
eab9a76d-d92f-4704-a317-510edb593f67,CUHK Business School,
eab9a76d-d92f-4704-a317-510edb593f67,CUHK Business School,
eab9a76d-d92f-4704-a317-510edb593f67,INN@SE,
eabc9b0e-76a8-4db6-b57c-c52ec1e13cac,FIDIC,
eabc9b0e-76a8-4db6-b57c-c52ec1e13cac,Ministrze Infrastruktury,
eac4d8ea-8d85-48e3-903a-5d56f8a5bb75,Interbull,
eac4d8ea-8d85-48e3-903a-5d56f8a5bb75,Spółdzielni Eurogenomics,
eac73901-d8ea-4f50-81ea-fc8054056018,KPZK2030,
eac73901-d8ea-4f50-81ea-fc8054056018,Polską Prezydencją,
eac73901-d8ea-4f50-81ea-fc8054056018,Polskiej Prezydencji,
eac73901-d8ea-4f50-81ea-fc8054056018,Strategia na rzecz Odpowiedzialnego Rozwoju,
eac73901-d8ea-4f50-81ea-fc8054056018,SOR,
eac73901-d8ea-4f50-81ea-fc8054056018,SOR,
eac73901-d8ea-4f50-81ea-fc8054056018,Polski Wschodniej,
eac73901-d8ea-4f50-81ea-fc8054056018,Strategii Rozwoju Woj. Lubelskiego,
ead59b73-49e5-477e-b2ec-18919193b681,ERGO WORK,
ead59b73-49e5-477e-b2ec-18919193b681,Grup Multidyscyplinarnych,
ead59b73-49e5-477e-b2ec-18919193b681,ERGO WORK,
eb00b5ad-6637-49c1-b889-19f7084964cb,„Błękitnej Armii”,
eb00b5ad-6637-49c1-b889-19f7084964cb,„Błękitnej Armii”,
eb00b5ad-6637-49c1-b889-19f7084964cb,„Błękitnej Armii”,
eb00b5ad-6637-49c1-b889-19f7084964cb,SWAP,
eb00b5ad-6637-49c1-b889-19f7084964cb,Polskiej Błękitnej Armii,
eb00b5ad-6637-49c1-b889-19f7084964cb,„Hallerczyków”,
eb00b5ad-6637-49c1-b889-19f7084964cb,5. Dywizji Strzelców Polskich,
eb3099e0-35f4-40ea-82b8-0fef96aeec06,ILP,
eb3099e0-35f4-40ea-82b8-0fef96aeec06,ILP,
eb52903a-c346-4e9a-b84a-8552c9d06382,KOS-BAR,
eb52903a-c346-4e9a-b84a-8552c9d06382,KOS-BAR,
eb7ae7ab-c1d7-48c6-b350-9024d852b40d,Transfer,
eb7ae7ab-c1d7-48c6-b350-9024d852b40d,NSZZ Solidarność,
eb7ae7ab-c1d7-48c6-b350-9024d852b40d,Tygodnika Śląsko-Dąbrowskiej Solidarności,
eb7ae7ab-c1d7-48c6-b350-9024d852b40d,Krytyka Polityczna,
eb7ae7ab-c1d7-48c6-b350-9024d852b40d,PREWORK,
eb7ae7ab-c1d7-48c6-b350-9024d852b40d,WORK,
eb7ae7ab-c1d7-48c6-b350-9024d852b40d,PTS,
eb7ae7ab-c1d7-48c6-b350-9024d852b40d,Big Book Cafe,
eb7ae7ab-c1d7-48c6-b350-9024d852b40d,Nike,
eb8218cc-be96-4a28-8a31-cab820f9db03,Lifter,
eb8218cc-be96-4a28-8a31-cab820f9db03,Lifter,
eb8218cc-be96-4a28-8a31-cab820f9db03,Lifter,
eb8218cc-be96-4a28-8a31-cab820f9db03,Lifter,
ebc819ea-f00b-474e-bc8e-30748b71abfe,Batalionów Powietrznodesantowych,
ebc819ea-f00b-474e-bc8e-30748b71abfe,Jednostki Wojskowej AGAT,
ebc819ea-f00b-474e-bc8e-30748b71abfe,Jednostek Ratowniczo-Gaśniczych PSP,
ebdbfed4-280f-47ee-a699-6257986a888d,Oddziały GDDKiA,
ebdbfed4-280f-47ee-a699-6257986a888d,MP-Mosty,
ec00c774-59d7-4390-a3fb-40c9abb41a3f,PZRA „Pilica”,
ec00c774-59d7-4390-a3fb-40c9abb41a3f,PCO S.A,
ec183953-c601-439d-8ce0-634e47a15a38,POlFELa,
ec183953-c601-439d-8ce0-634e47a15a38,KrioSystem,
ec1ee7d4-c4a0-4dee-aa61-62c811840269,Morskiej Energetyki Odnawialnej,
ec1ee7d4-c4a0-4dee-aa61-62c811840269,MEO,
ec1ee7d4-c4a0-4dee-aa61-62c811840269,Morskiej Energetyki Odnawialnej,
ec1ee7d4-c4a0-4dee-aa61-62c811840269,MEO,
ec28b36c-3b68-406f-a3dc-7d7f998f3653,BWA Olsztyn,
ec346385-74e3-4996-a120-c8445af67af2,IIŚ,
ec346385-74e3-4996-a120-c8445af67af2,BTU Cottbus-Senftenberg,
