Entity_ID,ORG_Entity,Matched_Category,Annotated_Category
3191,SGH,Other / Unclear,
3192,PRChiŻ,Other / Unclear,
3194,CCS,Other / Unclear,
3195,ELSEVIER,Other / Unclear,
3197,Apple,Other / Unclear,
3198,PWr,Other / Unclear,
3199,ASW,Other / Unclear,
3200,Lipid Systems,Other / Unclear,
3203,Merck,Other / Unclear,
3204,Polmos Żyrardów,Other / Unclear,
3205,WFiIS,Other / Unclear,
3206,ArcellorMittal,Other / Unclear,
3208,CMSAC,Other / Unclear,
3209,ETUI,Other / Unclear,
3210,MRiT,Other / Unclear,
3211,PFCh,Other / Unclear,
3214,PSO MASKPOL,Other / Unclear,
3215,Audio Art Festival,Other / Unclear,
3216,Generalnej Dyrekcji LP,Other / Unclear,
3217,WPR,Other / Unclear,
3218,Bionanopark,Other / Unclear,
3219,EY Doradztwo Podatkowe Krupa sp.k.,Other / Unclear,
3221,Komitet Socjologii Politycznej ISA,Other / Unclear,
3222,Nasiennictwo Ogrodnicze POLAN,Other / Unclear,
3223,Dolnośląskim Centrum Transplantacji Komórkowych,Other / Unclear,
3225,IGUP,Other / Unclear,
3226,Stem Cells Spin,Other / Unclear,
3228,IOŚ,Other / Unclear,
3229,Biur Geodezji i Terenów Rolnych,Other / Unclear,
3232,WNPID UAM,Other / Unclear,
3233,Wolframa,Other / Unclear,
3236,Eurostat-u,Other / Unclear,
3237,Aerospace Industries,Other / Unclear,
3239,Fera Science Ltd.,Other / Unclear,
3241,EDF Polska,Other / Unclear,
3243,WFiA UZ,Other / Unclear,
3244,IWET,Other / Unclear,
3247,Feixun,Other / Unclear,
3248,Nokia,Other / Unclear,
3249,CBŚP,Other / Unclear,
3250,Bioatlantis,Other / Unclear,
3253,KU Leuven,Other / Unclear,
3256,GIOŚ,Other / Unclear,
3258,Instytucie Informatyki,Other / Unclear,
3259,Vestalpine Signaling Poland,Other / Unclear,
3261,Dowództwo Komponentu Lądowego,Other / Unclear,
3262,SPP,Other / Unclear,
3263,ZSJ,Other / Unclear,
3269,ZAŻiOŚ,Other / Unclear,
3270,GWP,Other / Unclear,
3273,Wernisażeria,Other / Unclear,
3274,LUDWIK,Other / Unclear,
3275,PL FADN,Other / Unclear,
3276,Elektrowni Połaniec,Other / Unclear,
3281,FEPS,Other / Unclear,
3282,BBC,Other / Unclear,
3283,Afera,Other / Unclear,
3284,CRO,Other / Unclear,
3285,PGW Wody Polskie,Other / Unclear,
3286,GISPro,Other / Unclear,
3288,ŁĘGPRZEM,Other / Unclear,
3289,TATE Modern,Other / Unclear,
3290,Uniwersytecie Wrocławskim,Other / Unclear,
3291,EKOTEX,Other / Unclear,
3292,Uniw. J. Kochanowskiego,Other / Unclear,
3293,CBBPE,Other / Unclear,
3294,MGPKWCC,Other / Unclear,
3295,Express Ilustrowany,Other / Unclear,
3296,OAK,Other / Unclear,
3297,Adform,Other / Unclear,
3298,SIPOCA,Other / Unclear,
3300,SWD,Other / Unclear,
3302,Dramers,Other / Unclear,
3303,Clasado,Other / Unclear,
3304,RZGW,Other / Unclear,
3305,Harvard Dataverse,Other / Unclear,
3306,STOLGRAF,Other / Unclear,
3309,AOTMiT,Other / Unclear,
3311,Gdański Zespół Żłobków,Other / Unclear,
3313,Unicef,Other / Unclear,
3314,Miejskiego Browaru Stargard,Other / Unclear,
3315,CIOP-PIB,Other / Unclear,
3317,Venture Capital,Other / Unclear,
3318,FUFOSE,Other / Unclear,
3321,Tenebrae,Other / Unclear,
3322,DTNW,Other / Unclear,
3324,Autorów UMP,Other / Unclear,
3325,ESF,Other / Unclear,
3327,Partner Consultant,Other / Unclear,
3328,KGHM-ZANAM,Other / Unclear,
3329,Komitecie Regionów,Other / Unclear,
3330,EUREF,Other / Unclear,
3334,Camphill Community Trust,Other / Unclear,
3335,Pfizer,Other / Unclear,
3336,IF UG,Other / Unclear,
3338,PRL,Other / Unclear,
3339,Rafineria Lotos,Other / Unclear,
3341,COMAL,Other / Unclear,
3342,MCBiEK,Other / Unclear,
3343,Bremo,Other / Unclear,
3344,WMO,Other / Unclear,
3350,National Geographic Society,Other / Unclear,
3351,Amgen,Other / Unclear,
3352,PSPH,Other / Unclear,
3353,Praxis,Other / Unclear,
3354,Komitetu Terapii Zaawansowanych,Other / Unclear,
3355,Slavic Review,Other / Unclear,
3356,Kwintet Dęty NOSPR,Other / Unclear,
3357,WNPiSM,Other / Unclear,
3358,PACINAS,Other / Unclear,
3359,SKBM RM,Other / Unclear,
3360,nanoEMI,Other / Unclear,
3361,CNN,Other / Unclear,
3362,DuPont,Other / Unclear,
3363,Departament Prawno-Traktatowy,Other / Unclear,
3364,Deutsche Welle,Other / Unclear,
3365,Yellow House English,Other / Unclear,
3369,PCO SA,Other / Unclear,
3370,AChŚP,Other / Unclear,
3371,Dekonta,Other / Unclear,
3372,UwB,Other / Unclear,
3373,PUOD,Other / Unclear,
3375,Kurs Formacji Biblijnej KUL,Other / Unclear,
3378,NIAU,Other / Unclear,
3380,FIVA,Other / Unclear,
3381,ELFRAN,Other / Unclear,
3382,WSJ,Other / Unclear,
3383,DRAMIŃSKI,Other / Unclear,
3384,AJC,Other / Unclear,
3385,Ekombud,Other / Unclear,
3386,LMAB,Other / Unclear,
3387,Kinem,Other / Unclear,
3388,UAM Poznań,Other / Unclear,
3389,PWE,Other / Unclear,
3390,PGS Sopot,Other / Unclear,
3392,iTTi,Other / Unclear,
3394,OPS,Other / Unclear,
3395,ARiMR,Other / Unclear,
3396,Ministry of Agriculture,Other / Unclear,
3397,Societa Consortile Per Azioni,Other / Unclear,
3398,ITS,Other / Unclear,
3401,ZDM UP,Other / Unclear,
3402,ZT UM/AM,Other / Unclear,
3405,United Robots,Other / Unclear,
3406,Psi-k,Other / Unclear,
3409,MSM,Other / Unclear,
3414,CSW Zamek Ujazdowski,Other / Unclear,
3415,WNGiG UAM,Other / Unclear,
3416,IINiSB UW,Other / Unclear,
3417,Obszaru Zapewnienia Zgodności,Other / Unclear,
3421,Beijer Industri AB,Other / Unclear,
3422,Fundacją Tygodnika Powszechnego,Other / Unclear,
3423,The Guardian,Other / Unclear,
3424,COFACE,Other / Unclear,
3425,SocialTruth,Other / Unclear,
3427,EASL,Other / Unclear,
3428,National Comprehensive Cancer Network,Other / Unclear,
3430,IAiE UG,Other / Unclear,
3431,WNGiG,Other / Unclear,
3432,EEA,Other / Unclear,
3433,CBMiM,Other / Unclear,
3435,Manipal Academy of Higher Education,Other / Unclear,
3437,WNPiD UAM,Other / Unclear,
3438,CEDEFOP,Other / Unclear,
3439,ESPS,Other / Unclear,
3440,WTT,Other / Unclear,
3441,Grona Przedsiębiorczości,Other / Unclear,
3443,PolFEL,Other / Unclear,
3445,SM Hel,Other / Unclear,
3446,Centralne Biuro Antykorupcyjne,Other / Unclear,
3449,INPA,Other / Unclear,
3450,World,Other / Unclear,
3451,ANDRE,Other / Unclear,
3453,ON-6,Other / Unclear,
3454,Pomorski Klaster Roślin Strączkowych,Other / Unclear,
3455,OFF Piotrkowska,Other / Unclear,
3458,CDR,Other / Unclear,
3459,AMKP,Other / Unclear,
3460,Catorama Polska,Other / Unclear,
3462,Phys.org,Other / Unclear,
3463,WIPiE UR,Other / Unclear,
3465,PDiPA,Other / Unclear,
3466,Techsterowniki,Other / Unclear,
3467,Instytucie Muzyki,Other / Unclear,
3469,Volkswagen,Other / Unclear,
3470,CEMEX,Other / Unclear,
3471,Telewizja Kortowo,Other / Unclear,
3472,Polską Agencją Kosmiczną,Other / Unclear,
3474,PUP,Other / Unclear,
3475,AP News,Other / Unclear,
3477,Reko,Other / Unclear,
3478,Adaptronica,Other / Unclear,
3479,Thales Alenia Space,Other / Unclear,
3481,Canadian Jewish News,Other / Unclear,
3483,World Glacier Monitoring Service,Other / Unclear,
3484,CFTC,Other / Unclear,
3486,SWWS,Other / Unclear,
3488,Merck MilliporeSigma,Other / Unclear,
3489,ZMRiZP,Other / Unclear,
3491,UCTWiT,Other / Unclear,
3492,The Strad,Other / Unclear,
3493,PWPW,Other / Unclear,
3495,CBRNE Ltd,Other / Unclear,
3496,Zakładu Ossolińskich,Other / Unclear,
3498,Związki Rolników,Other / Unclear,
3499,WGBS,Other / Unclear,
3500,Polska Agencja Prasowa,Other / Unclear,
3501,Centrum im. Ignacego Daszyńskiego,Other / Unclear,
3502,ONZ,Other / Unclear,
3504,Zarząd Planowania i Programowania Sił Zbrojnych,Other / Unclear,
3506,EUROREG,Other / Unclear,
3508,INH,Other / Unclear,
3509,Erkado,Other / Unclear,
3510,X-deep,Other / Unclear,
3515,KGHM PM SA,Other / Unclear,
3516,Centrum Doradztwa Rolniczego,Other / Unclear,
3517,Jikihitsu,Other / Unclear,
3519,Uniw. Rzeszowskiego,Other / Unclear,
3521,KSCPS,Other / Unclear,
3523,IŁ-PIB,Other / Unclear,
3525,Instytucie KOMAG,Other / Unclear,
3526,LGOF,Other / Unclear,
3527,ORE,Other / Unclear,
3529,WIŁ-PIB,Other / Unclear,
3530,Centrum profilaktyki uzależnień,Other / Unclear,
3534,Hanplast,Other / Unclear,
3535,Polskiego Związku Triathlonu,Other / Unclear,
3536,Maritime Safety Committee,Other / Unclear,
3537,China National Symphony Orchestra,Other / Unclear,
3538,Doosan Babcock Energy Polska,Other / Unclear,
3539,IFiPS,Other / Unclear,
3541,IF UJ,Other / Unclear,
3542,PIB Jadwisin,Other / Unclear,
3543,NASA,Other / Unclear,
3544,MOSG,Other / Unclear,
3545,MOCAK,Other / Unclear,
3546,WIKT,Other / Unclear,
3547,BiMarco,Other / Unclear,
3548,Optical Society of America,Other / Unclear,
3549,NASK-PIB,Other / Unclear,
3551,EBRD,Other / Unclear,
3552,PKW,Other / Unclear,
3556,Zakładu Gospodarki Komunalnej,Other / Unclear,
3557,ESPON,Other / Unclear,
3558,GBIF,Other / Unclear,
3559,INoZiJ,Other / Unclear,
3560,BKP,Other / Unclear,
3561,Cainiao,Other / Unclear,
3563,BD Biosciences,Other / Unclear,
3564,UPJPII,Other / Unclear,
3565,NPZ,Other / Unclear,
3567,Biuro Programu „Niepodległa,Other / Unclear,
3568,EFRROW,Other / Unclear,
3569,Rolniczej Spółdzielni Produkcyjnej,Other / Unclear,
3570,Twitter,Other / Unclear,
3571,SAB,Other / Unclear,
3572,Dekonta Polska,Other / Unclear,
3573,KORLD,Other / Unclear,
3576,Dynamic Business Information Ltd,Other / Unclear,
3577,Deutsche Telekom,Other / Unclear,
3578,EULAR,Other / Unclear,
3581,Energis,Other / Unclear,
3584,Departament Starożytności Cypru,Other / Unclear,
3585,AVAWOMEN,Other / Unclear,
3587,ZDM,Other / Unclear,
3589,CT Jewish Ledger,Other / Unclear,
3595,KSRR,Other / Unclear,
3598,Siemens,Other / Unclear,
3599,Nanoceramics,Other / Unclear,
3600,Photona,Other / Unclear,
3602,Geoforum,Other / Unclear,
3603,INFAD,Other / Unclear,
3604,PureVent,Other / Unclear,
3605,MGMiŻŚ,Other / Unclear,
3606,Client Earth,Other / Unclear,
3607,OSAR,Other / Unclear,
3608,ALK,Other / Unclear,
3609,Biovico,Other / Unclear,
3613,PFHBiPM,Other / Unclear,
3614,ITC,Other / Unclear,
3615,ALADIN,Other / Unclear,
3616,Archaeology,Other / Unclear,
3621,IRM,Other / Unclear,
3622,Departamento de Sistema Solar,Other / Unclear,
3623,UNEP/GRID ONZ,Other / Unclear,
3629,VIGO System,Other / Unclear,
3630,NDN,Other / Unclear,
3631,OlimpLab,Other / Unclear,
3633,Inżynierii Materiałowej,Other / Unclear,
3636,Genesys,Other / Unclear,
3637,Polgenix,Other / Unclear,
3638,Tauron Wytwarzanie,Other / Unclear,
3639,Gdańskie Wody,Other / Unclear,
3640,TNS,Other / Unclear,
3641,MUS,Other / Unclear,
3642,Elsevier,Other / Unclear,
3644,CBM,Other / Unclear,
3645,IGChP,Other / Unclear,
3646,IPCC,Other / Unclear,
3648,Bejot,Other / Unclear,
3649,SHG,Other / Unclear,
3652,Śląski Jazz Klub,Other / Unclear,
3653,USRA,Other / Unclear,
3655,High Level Steering Committee of Quantum Flagship,Other / Unclear,
3656,HOMEE,Other / Unclear,
3657,WNoB,Other / Unclear,
3658,UMCS,Other / Unclear,
3659,Zakładów Higieny Weterynaryjnej,Other / Unclear,
3662,KPST,Other / Unclear,
3666,Cheq,Other / Unclear,
3667,Obywatelski Sztab Kryzysowy,Other / Unclear,
3668,OG IEn,Other / Unclear,
3671,PRWWR,Other / Unclear,
3672,MSWIA,Other / Unclear,
3674,Agencja Rozwoju Regionu Kutnowskiego,Other / Unclear,
3676,CCHS Foundation,Other / Unclear,
3677,Montessori,Other / Unclear,
3678,Obserwatorium,Other / Unclear,
3680,KSOW,Other / Unclear,
3683,PELCRA,Other / Unclear,
3684,FINA,Other / Unclear,
3685,Pacovské Strojírny,Other / Unclear,
3686,IMiD,Other / Unclear,
3687,EDN,Other / Unclear,
3689,SHEER,Other / Unclear,
3690,PCSS,Other / Unclear,
3693,Nasz Bocian,Other / Unclear,
3694,Światowej Federacji Luterańskiej,Other / Unclear,
3695,FAC TRADE,Other / Unclear,
3697,CBNS,Other / Unclear,
3699,FENG,Other / Unclear,
3700,MPWiK,Other / Unclear,
3705,Global Exploration Fund,Other / Unclear,
3708,AronPharma,Other / Unclear,
3709,GLW,Other / Unclear,
3710,P.Cz.,Other / Unclear,
3711,Leśny Kongres Drogowy,Other / Unclear,
3714,EUCAST,Other / Unclear,
3715,ERN,Other / Unclear,
3716,DARE,Other / Unclear,
3722,GAZ-SYSTEMU,Other / Unclear,
3727,Elektrociepłowni Elbląg,Other / Unclear,
3729,EkoE,Other / Unclear,
3730,Creotech,Other / Unclear,
3731,Centrum Studiów Ratzingera,Other / Unclear,
3732,CDMSI,Other / Unclear,
3734,Huvepharma EOOD,Other / Unclear,
3735,Juchowo Farm,Other / Unclear,
3736,WA ZUT,Other / Unclear,
3738,Jednostkę Pośredniczącą,Other / Unclear,
3739,Zakład Produkcji Śrub Gaweł Palikówka,Other / Unclear,
3741,ZG „Sobieski,Other / Unclear,
3743,Polskim Funduszem Rozwoju,Other / Unclear,
3744,SciTech Strategies,Other / Unclear,
3745,ENRD,Other / Unclear,
3746,KEiAK UWr,Other / Unclear,
3747,LSM,Other / Unclear,
3748,SWPS,Other / Unclear,
3749,USC,Other / Unclear,
3751,OSRAM,Other / Unclear,
3755,Zakładu,Other / Unclear,
3757,SBNAF,Other / Unclear,
3758,Konsorcjum E-RIHS.pl,Other / Unclear,
3761,ICS,Other / Unclear,
3762,KBSR,Other / Unclear,
3764,Ogólnopolskiego Forum Organizatorów Społeczności Lokalnych,Other / Unclear,
3766,PIB,Other / Unclear,
3767,PCA,Other / Unclear,
3768,POSK,Other / Unclear,
3770,EPISTOP,Other / Unclear,
3771,KMP Kalisz,Other / Unclear,
3772,Tauron SA,Other / Unclear,
3773,Polski Bank Komórek Macierzystych,Other / Unclear,
3775,BfArM,Other / Unclear,
3776,Greenpeace Polska,Other / Unclear,
3778,Sekretariat Konwencji,Other / Unclear,
3780,AMKL,Other / Unclear,
3783,OHŻ,Other / Unclear,
3788,Fundacją „Pełną Piersią,Other / Unclear,
3789,Generalną Dyrekcją Służby Więziennej,Other / Unclear,
3790,PaReSoGo,Other / Unclear,
3791,Odra,Other / Unclear,
3792,FAMEG,Other / Unclear,
3794,Ableton,Other / Unclear,
3796,PIU,Other / Unclear,
3798,Towarystwo „Nadsannia,Other / Unclear,
3799,Bank Komórek,Other / Unclear,
3801,IEA,Other / Unclear,
3802,RCIN,Other / Unclear,
3805,KMiW,Other / Unclear,
3806,Lidl,Other / Unclear,
3808,RAWAG,Other / Unclear,
3810,Polską Agencję Rozwiązywania Problemów Alkoholowych,Other / Unclear,
3811,Zakładzie Górniczym Sobieski,Other / Unclear,
3814,CBP,Other / Unclear,
3815,VMIX,Other / Unclear,
3817,PAK Kopalnia Węgla Brunatnego Konin,Other / Unclear,
3818,MindMade,Other / Unclear,
3820,Górskie Ochotnicze Pogotowie Ratunkowe,Other / Unclear,
3821,Orange Polska,Other / Unclear,
3822,WISS Thoma,Other / Unclear,
3823,Wechat,Other / Unclear,
3824,ABB,Other / Unclear,
3825,Uniwersytecie Szczecińskim,Other / Unclear,
3826,NIO-PIB,Other / Unclear,
3828,Committee for Advanced Therapies,Other / Unclear,
3829,IFPS,Other / Unclear,
3832,CNH Industrial,Other / Unclear,
3833,Instytucie Dziennikarstwa i Komunikacji Społecznej UWr,Other / Unclear,
3835,Generalna Inspekcja Ochrony Środowiska,Other / Unclear,
3837,Cisco Systems,Other / Unclear,
3839,IG UKW,Other / Unclear,
3841,Kuratorium Oświaty,Other / Unclear,
3842,Polskiej Kadry Piłki Nożnej,Other / Unclear,
3844,IOŚ PIB,Other / Unclear,
3845,Volvo Truck,Other / Unclear,
3847,ILO,Other / Unclear,
3848,Stolicy Apostolskiej,Other / Unclear,
3850,GMF,Other / Unclear,
3851,SPO,Other / Unclear,
3852,Impresa Sociale,Other / Unclear,
3854,EZA,Other / Unclear,
3855,Polish Review,Other / Unclear,
3856,Brytyjskiej Partii Pracy,Other / Unclear,
3859,UN ECE,Other / Unclear,
3861,WT UO,Other / Unclear,
3862,Amanda,Other / Unclear,
3865,Universidad de Las Palmas de Gran Canaria,Other / Unclear,
3867,Rejonowych Warsztatów Technicznych,Other / Unclear,
3868,NTSU,Other / Unclear,
3870,Lubuski Klaster Metalowy,Other / Unclear,
3871,SANEPID,Other / Unclear,
3872,Pfeiser,Other / Unclear,
3873,DSPZ,Other / Unclear,
3874,Technopolis,Other / Unclear,
3875,Israel Philharmonic Orchestra,Other / Unclear,
3876,COMACSA,Other / Unclear,
3877,UM Gliwice,Other / Unclear,
3879,FChMPL,Other / Unclear,
3881,Amazon,Other / Unclear,
3882,Fundacją Nahda,Other / Unclear,
3883,ZWiK-Szczecin,Other / Unclear,
3884,OPLOT,Other / Unclear,
3885,Centi,Other / Unclear,
3886,Police Service of Northern Ireland,Other / Unclear,
3887,Komitetu Regionów,Other / Unclear,
3889,WTC WAT,Other / Unclear,
3890,ITP,Other / Unclear,
3891,AFCO,Other / Unclear,
3893,Polskiego Związku Kajakowego,Other / Unclear,
3895,Ośrodka Badawczo-Rozwojowego Energetyki,Other / Unclear,
3897,SecoWarwick,Other / Unclear,
3898,MERCK,Other / Unclear,
3900,GUM,Other / Unclear,
3901,WF UJCM,Other / Unclear,
3903,TCT,Other / Unclear,
3906,Śląskiego Jazz Klubu,Other / Unclear,
3907,OPZZZ,Other / Unclear,
3908,PHARMENA,Other / Unclear,
3909,DUX,Other / Unclear,
3910,IGiG,Other / Unclear,
3912,CTH2 IEn,Other / Unclear,
3914,OTF,Other / Unclear,
3915,TU Graz,Other / Unclear,
3917,Curium,Other / Unclear,
3918,ZAH,Other / Unclear,
3919,Dr.Schneider Automotive,Other / Unclear,
3920,Centrum Rehabilitacji Pocowidowej,Other / Unclear,
3921,JOZ,Other / Unclear,
3922,PKN ORLEN,Other / Unclear,
3923,PKP,Other / Unclear,
3925,Agencja Restrukturyzacji i Modernizacji Rolnictwa,Other / Unclear,
3926,Routledge,Other / Unclear,
3927,IPiSS,Other / Unclear,
3928,DEON,Other / Unclear,
3929,Neurosoft,Other / Unclear,
3931,WISiE,Other / Unclear,
3932,Smart Fluid,Other / Unclear,
3933,MEN,Other / Unclear,
3934,WNZ,Other / Unclear,
3935,Agencję Żywności i Leków,Other / Unclear,
3937,Outotec,Other / Unclear,
3939,NIK,Other / Unclear,
3940,Agilent Technologies,Other / Unclear,
3941,BioNTech,Other / Unclear,
3942,Siły Powietrzne USA,Other / Unclear,
3943,QFlo,Other / Unclear,
3945,KAS,Other / Unclear,
3946,PIW,Other / Unclear,
3948,MPiT,Other / Unclear,
3949,Elektron,Other / Unclear,
3950,Ośrodek Profilaktyki i Rehabilitacji Creator,Other / Unclear,
3951,Veolia Energia,Other / Unclear,
3953,Biedronka,Other / Unclear,
3954,GDOŚ,Other / Unclear,
3956,WIPO,Other / Unclear,
3957,UWr,Other / Unclear,
3958,WITI,Other / Unclear,
3959,Huawei,Other / Unclear,
3960,NCBJ,Other / Unclear,
3962,MO SG,Other / Unclear,
3963,Polski Komitet Olimpijski,Other / Unclear,
3964,Elektrowni Turów,Other / Unclear,
3965,Zakładu Analityki Żywności i Ochrony Środowiska,Other / Unclear,
3967,MKiDN,Other / Unclear,
3969,Koninklijke Visio,Other / Unclear,
3970,Modertrans Poznań,Other / Unclear,
3971,Fabrykę Broni,Other / Unclear,
3972,Maturolife,Other / Unclear,
3974,KSSIP,Other / Unclear,
3975,OPZZ,Other / Unclear,
3976,HSE,Other / Unclear,
3977,UM WL,Other / Unclear,
3978,Allegro,Other / Unclear,
3979,Polski Związek Sportu Niesłyszących,Other / Unclear,
3981,Uniwer.,Other / Unclear,
3982,Zespół,Other / Unclear,
3983,IBAF,Other / Unclear,
3984,Logstor,Other / Unclear,
3986,P&A Credit Agency,Other / Unclear,
3988,WZiE PG,Other / Unclear,
3990,Elektronika Jądrowa,Other / Unclear,
3992,WMiI UŁ,Other / Unclear,
3993,Belma,Other / Unclear,
3994,KASLAB,Other / Unclear,
3996,Irish Abroad Unit,Other / Unclear,
3999,Hamodia,Other / Unclear,
4000,NSG,Other / Unclear,
4001,KBiMŻ UPP,Other / Unclear,
4005,IPMA,Other / Unclear,
4007,Trybunału Konstytucyjnego,Other / Unclear,
4008,IAK WA PK,Other / Unclear,
4009,Singkreis Schönfeld,Other / Unclear,
4011,Plant Unit,Other / Unclear,
4012,Rail-Mil Computers,Other / Unclear,
4013,ITW,Other / Unclear,
4014,IA UWr,Other / Unclear,
4015,WE ZUT,Other / Unclear,
4016,ZBP,Other / Unclear,
4017,H. G. Wells Society,Other / Unclear,
4019,Hasco-Lek,Other / Unclear,
4020,QSAR Lab,Other / Unclear,
4021,LBMiK,Other / Unclear,
4024,INB,Other / Unclear,
4025,TOURK,Other / Unclear,
4026,Biurem Promocji UJ,Other / Unclear,
4027,ATM Lighting,Other / Unclear,
4028,NEC,Other / Unclear,
4032,Edipresse,Other / Unclear,
4034,NaturBornholm,Other / Unclear,
4036,Academy NKey,Other / Unclear,
4038,Zakłady Mechaniczne Tarnów SA,Other / Unclear,
4039,Polską Agencję Prasową,Other / Unclear,
4040,EXMOT,Other / Unclear,
4041,Accor,Other / Unclear,
4044,AACPDM,Other / Unclear,
4045,Z.M-K,Other / Unclear,
4046,PZITB,Other / Unclear,
4048,KNSiH,Other / Unclear,
4050,WHiBZ,Other / Unclear,
4052,Ekoenergetyka,Other / Unclear,
4054,Zespół Biomechaniki Tkanek AGH,Other / Unclear,
4057,ODN Lublin,Other / Unclear,
4058,ISO/IEC,Other / Unclear,
4059,BYU,Other / Unclear,
4060,Ermlab,Other / Unclear,
4063,Zespole ds. Strategii Rozwoju,Other / Unclear,
4064,NASA/JPL,Other / Unclear,
4065,Związku,Other / Unclear,
4067,Zespołu Konstrukcji Aluminiowych,Other / Unclear,
4068,School Network,Other / Unclear,
4070,Polski Związek Pracodawców Przemysłu Farmaceutycznego,Other / Unclear,
4071,AZS,Other / Unclear,
4072,KPZHDiPJ,Other / Unclear,
4073,ELI,Other / Unclear,
4075,MakoLab SA,Other / Unclear,
4077,Uponor,Other / Unclear,
4079,DESY,Other / Unclear,
4082,Helsińską Fundacją Praw Człowieka,Other / Unclear,
4084,SDM,Other / Unclear,
4086,PGE Elektrownia Turów,Other / Unclear,
4087,Citroen,Other / Unclear,
4088,SGGW,Other / Unclear,
4092,ZG Związku Sybiraków,Other / Unclear,
4094,PBC,Other / Unclear,
4095,INOFAMA,Other / Unclear,
4096,PPNT,Other / Unclear,
4098,RCKiK,Other / Unclear,
4100,Canberra,Other / Unclear,
4102,Wspólnotę Sumienia,Other / Unclear,
4103,UPP,Other / Unclear,
4104,NANTES,Other / Unclear,
4105,Lotnisko Szczecin-Goleniów,Other / Unclear,
4108,GOŚ,Other / Unclear,
4109,DIT,Other / Unclear,
4110,FAS,Other / Unclear,
4112,POLATOM,Other / Unclear,
4113,ITiT,Other / Unclear,
4114,ASD,Other / Unclear,
4115,Konsulat Honorowy Austrii,Other / Unclear,
4116,FINN,Other / Unclear,
4117,Zabytek,Other / Unclear,
4119,WIZ,Other / Unclear,
4121,Big Band,Other / Unclear,
4122,Siły Operacji Specjalnych,Other / Unclear,
4123,Departamentu Rybołówstwa,Other / Unclear,
4124,ESS,Other / Unclear,
4125,MWNE,Other / Unclear,
4126,EJO,Other / Unclear,
4127,AWF,Other / Unclear,
4129,HILs,Other / Unclear,
4131,Nijmegen,Other / Unclear,
4134,Instytucie Psychologii UKSW,Other / Unclear,
4136,Agencją Restrukturyzacji i Modernizacji Rolnictwa,Other / Unclear,
4137,ADAMED,Other / Unclear,
4138,Philips Lighting,Other / Unclear,
4140,Biuro PPWB,Other / Unclear,
4141,ROPS,Other / Unclear,
4142,Barcińskiej Telewizji Lokalnej,Other / Unclear,
4145,GDG,Other / Unclear,
4146,Światowej Organizacji Handlu,Other / Unclear,
4148,Citibank Europe Plc,Other / Unclear,
4149,PUT,Other / Unclear,
4150,WST,Other / Unclear,
4151,EAPA,Other / Unclear,
4152,China Geological Survey,Other / Unclear,
4154,Zgromadzenie Ogólne ONZ,Other / Unclear,
4156,Ośrodka,Other / Unclear,
4157,ISO,Other / Unclear,
4158,Drosed SA,Other / Unclear,
4160,PSWiN,Other / Unclear,
4161,KOBiZE,Other / Unclear,
4165,PFPŻ,Other / Unclear,
4166,GE Aviation,Other / Unclear,
4168,Kratki.pl,Other / Unclear,
4169,Konfederacją Pracodawców Prywatnych Lewiatan,Other / Unclear,
4170,Boeing,Other / Unclear,
4171,WIOP,Other / Unclear,
4172,DOK Kołobrzeska Stocznia Remontowa,Other / Unclear,
4173,CBIMO,Other / Unclear,
4175,E. Skrzypek,Other / Unclear,
4176,MSC,Other / Unclear,
4177,IMPIB,Other / Unclear,
4178,KiZGM,Other / Unclear,
4179,KSON,Other / Unclear,
4181,Instytucie Geografii i Przestrzennego Zagospodarowania,Other / Unclear,
4182,DMO,Other / Unclear,
4183,WNP UKSW,Other / Unclear,
4184,MCBFS,Other / Unclear,
4185,WTEiI,Other / Unclear,
4186,KIO,Other / Unclear,
4192,Ochotnicze Hufce Pracy,Other / Unclear,
4194,CPK,Other / Unclear,
4195,Zakład Ryb Wędrownych,Other / Unclear,
4196,Deloitte,Other / Unclear,
4197,Ascom,Other / Unclear,
4198,Swedish Armed Forces,Other / Unclear,
4200,Polskim Funduszem na rzecz Dzieci,Other / Unclear,
4202,Orchestre National de France,Other / Unclear,
4203,Aixtron SE,Other / Unclear,
4204,WCRFT,Other / Unclear,
4205,BCG,Other / Unclear,
4206,KBN,Other / Unclear,
4207,Klub Artystyczny,Other / Unclear,
4208,ORAFOL,Other / Unclear,
4209,Europejską Sieć Obserwacyjną Rozwoju Terytorialnego i Spójności Terytorialnej,Other / Unclear,
4210,PRS,Other / Unclear,
4211,LADYSS,Other / Unclear,
4212,Ekoprojekt,Other / Unclear,
4213,LODR,Other / Unclear,
4219,RWT,Other / Unclear,
4221,AMS,Other / Unclear,
4222,MDRP,Other / Unclear,
4224,BPO,Other / Unclear,
4225,eDialog,Other / Unclear,
4227,ACM,Other / Unclear,
4228,Polskiej Federacji Rzeczoznawców Majątkowych,Other / Unclear,
4229,WIŚiIM,Other / Unclear,
4230,PTP,Other / Unclear,
4231,CIHZ,Other / Unclear,
4232,EPPO,Other / Unclear,
4233,Ansys,Other / Unclear,
4234,SGSP,Other / Unclear,
4235,Toyota,Other / Unclear,
4236,KZM,Other / Unclear,
4237,BayesFusion,Other / Unclear,
4238,ESH,Other / Unclear,
4239,Związku Polaków na Łotwie,Other / Unclear,
4248,e-KAI,Other / Unclear,
