ICS_ID,ORG_Entity,Lemma_Entity,Suspicious,Lemma_Cleaned,Matched_Category
ba11be5f-2877-4d72-9316-8763aa3dc4d9,Izba Gospodarcza,izba gospodarczy,False,izba gospodarczy,Government / Public Administration
ba11be5f-2877-4d72-9316-8763aa3dc4d9,Grupę D5 Sp. z o.o.,grupa d5 sa . z ograniczona_odpowiedzialność .,True,grupa d5 s.a. z o.o.,Company / Business
ba11be5f-2877-4d72-9316-8763aa3dc4d9,Krajowa Rada Drobiarstwa,krajowy rada drobiarstwo,False,krajowy rada drobiarstwo,Government / Public Administration
ba11be5f-2877-4d72-9316-8763aa3dc4d9,PB WPSA,pod_tytułem wpsa,True,pod_tytułem wpsa,NGO / Association / Foundation
ba773650-cf30-4a61-95a9-3b026221772a,High Level Experts Group,high level experts group,False,high level experts group,Company / Business
ba773650-cf30-4a61-95a9-3b026221772a,PWr,pod_zwany,True,pod_zwany,Other / Unclear
ba773650-cf30-4a61-95a9-3b026221772a,High Level Expert Group,high level expert group,False,high level expert group,Company / Business
ba79e2cb-c667-4e55-9ef7-6dba13f25466,Uniwersytecie SWPS,uniwersytet swodo,False,uniwersytet swodo,Other / Unclear
ba8d066c-5f4f-45d0-ae93-9231c81c9317,CKiS,ckis,False,ckis,Cultural Institution / Arts
ba8d066c-5f4f-45d0-ae93-9231c81c9317,Songlines,songlines,False,songlines,Media / Publishing
bab150b8-8f90-4294-b8df-224ee0ba1c3c,Radzie Programowej ds. Gospodarki Wodno-Ściekowej Miasta Krakowa,rada programowy do_spraw . gospodarka wodny - ściekowy miasto krakowa,True,rada programowy ds. gospodarka wodny - ściekowy miasto krakowa,Government / Public Administration
bab150b8-8f90-4294-b8df-224ee0ba1c3c,WISiE,wisa,False,wisa,Other / Unclear
bab3aff4-1dde-4173-954d-7ba3d93a1e0c,Online-Skills,online - skills,False,online - skills,Education (non-university)
bab3aff4-1dde-4173-954d-7ba3d93a1e0c,Ministerstwa Edukacji Narodowej,ministerstwo edukacja narodowy,False,ministerstwo edukacja narodowy,Government / Public Administration
babd5165-61cc-48ad-82f6-ccb9f65a15ec,UJK,ujka,False,ujka,Other / Unclear
babd5165-61cc-48ad-82f6-ccb9f65a15ec,SPE,sek,False,sek,Other / Unclear
babd5165-61cc-48ad-82f6-ccb9f65a15ec,ORE,oło,False,oło,Education (non-university)
bad1687a-18e9-49a6-b34b-a03a6c12d807,Tyler Technologies Inc.,tyler technologies inc .,False,tyler technologies inc .,Company / Business
bad1687a-18e9-49a6-b34b-a03a6c12d807,Property Technologies Ltd,propert technologies lt_yp_dwownokinoć,True,propert technologies Ltd,Company / Business
bad658af-9d34-44ff-b51f-76299b8e3fa4,CBR NOVASOME,cod_znawionit novasome,True,cod_znawionit novasome,Company / Business
bad658af-9d34-44ff-b51f-76299b8e3fa4,PPF HASCO-LEK SA,padtoct hasco - lek sa,False,padtoct hasco - lek sa,Company / Business
bad658af-9d34-44ff-b51f-76299b8e3fa4,Shimadzu,shimadz,False,shimadz,Company / Business
bad658af-9d34-44ff-b51f-76299b8e3fa4,UWr,uwr,False,uwr,Other / Unclear
bad658af-9d34-44ff-b51f-76299b8e3fa4,Shim-pol,shim - poleł,False,shim - poleł,Company / Business
baf14cf3-6496-4d08-8da6-b8401145133b,KitchenLab4Kids.eu,kitchenlab4ks.eds.e,False,kitchenlab4ks.eds.e,Other / Unclear
baf14cf3-6496-4d08-8da6-b8401145133b,AIK,aik,False,aik,Other / Unclear
bb81c20d-5f28-4978-9ef6-33d3bbb2bba5,IPN,ipna,False,ipna,Government / Public Administration
bb81c20d-5f28-4978-9ef6-33d3bbb2bba5,PUM,pum,False,pum,Other / Unclear
bb81c20d-5f28-4978-9ef6-33d3bbb2bba5,ZGS PUM,zod_zwabybny pum,True,zod_zwabybny pum,Other / Unclear
bb81c20d-5f28-4978-9ef6-33d3bbb2bba5,Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu,komisja ściganie zbrodnia przeciwko naród polsko,False,komisja ściganie zbrodnia przeciwko naród polsko,Government / Public Administration
bb81c20d-5f28-4978-9ef6-33d3bbb2bba5,Polskiej Bazy Genetycznej Ofiar Totalitaryzmów,polski baza genetyczny ofiara totalitaryzm,False,polski baza genetyczny ofiara totalitaryzm,Government / Public Administration
bb81c20d-5f28-4978-9ef6-33d3bbb2bba5,Ministerstwo Kultury i Dziedzictwa Narodowego,ministerstwo kultura i dziedzictwo narodowy,False,ministerstwo kultura i dziedzictwo narodowy,Government / Public Administration
bb84f8de-4ef5-4511-b56b-362af640abf0,Sejm,sejm,False,sejm,Government / Public Administration
bb84f8de-4ef5-4511-b56b-362af640abf0,Senatu,senat,False,senat,Government / Public Administration
bb84f8de-4ef5-4511-b56b-362af640abf0,Unii Europejskiej,unia europejski,False,unia europejski,International Organization / EU
bb84f8de-4ef5-4511-b56b-362af640abf0,Senat,senat,False,senat,Government / Public Administration
bb8bf235-bc1c-4fec-be5c-8463490793d1,Instytucie Studiów Europejskich,instytut studia europejski,False,instytut studia europejski,International Organization / EU
bb8bf235-bc1c-4fec-be5c-8463490793d1,NCN,nonownaika,False,nonownaika,Government / Public Administration
bb8bf235-bc1c-4fec-be5c-8463490793d1,Komisji Europejskiej,komisja europejski,False,komisja europejski,Government / Public Administration
bb8bf235-bc1c-4fec-be5c-8463490793d1,Radzie Doradczej Dyrekcji Generalnej ds. Handlu,rada doradcze dyrekcja generalny do_spraw . handel,True,rada doradcze dyrekcja generalny ds. handel,Government / Public Administration
bb8bf235-bc1c-4fec-be5c-8463490793d1,DGH,dok,False,dok,Company / Business
bb93f969-27d0-4fb2-9626-9490b16b70f5,MARINE PROJECTS,marine projects,False,marine projects,Company / Business
bb93f969-27d0-4fb2-9626-9490b16b70f5,RAFAKO,rafako,False,rafako,Company / Business
bb93f969-27d0-4fb2-9626-9490b16b70f5,Magnetic Developement,magnetic developement,False,magnetic developement,Company / Business
bb93f969-27d0-4fb2-9626-9490b16b70f5,EDF Polska,ed_chrap polski,True,ed_chrap polski,Company / Business
bb93f969-27d0-4fb2-9626-9490b16b70f5,SUN ENERGY,sun energa,False,sun energa,Company / Business
bb93f969-27d0-4fb2-9626-9490b16b70f5,WM PB,wmięt_zyał pod_tytułem,True,wmięt_zyał pod_tytułem,Other / Unclear
bba94736-ec35-474b-84d7-5f36b3881cf7,WIPiE UR,wipa uż,False,wipa uż,Other / Unclear
bba94736-ec35-474b-84d7-5f36b3881cf7,PROTECHNIKA,protechnik,False,protechnik,Company / Business
bba94736-ec35-474b-84d7-5f36b3881cf7,ATLIBRON,atlibron,False,atlibron,Company / Business
bbbb1d4d-716f-408d-9999-b745f9f8064c,Centro Cultural Arquitectura of Universidad Autonoma de Nuevo Leon,centro cultural arquitectura of universidad auton de nuevo leon,False,centro cultural arquitectura of universidad auton de nuevo leon,International Organization / EU
bbbb1d4d-716f-408d-9999-b745f9f8064c,Instytucie Sztuk Plastycznych,instytut sztuka plastyczny,False,instytut sztuka plastyczny,Cultural Institution / Arts
bc1ecf0b-5c0b-40d9-bf64-e55251b9514c,Danfoss,danfoss,False,danfoss,Company / Business
bc1ecf0b-5c0b-40d9-bf64-e55251b9514c,DANFOSS,danfoss,False,danfoss,Company / Business
bc1ecf0b-5c0b-40d9-bf64-e55251b9514c,METRO,metro,False,metro,Company / Business
bc294381-0357-4b93-85de-7cce53cd9372,Mixed Works,mixed works,False,mixed works,Company / Business
bc32ea00-018b-4ed6-b52d-246e5b5761ec,Biura Rozwoju Miasta Rzeszowa,biuro rozwój miasto rzeszowa,False,biuro rozwój miasto rzeszowa,Government / Public Administration
bc32ea00-018b-4ed6-b52d-246e5b5761ec,Biurem Planowania Przestrzennego Urzędu Miasta Krakowa,biuro planowanie przestrzenny urząd miasto krakowa,False,biuro planowanie przestrzenny urząd miasto krakowa,Government / Public Administration
bc6255d8-c17b-4bcf-8cd2-94b8fae5c807,ESPGHAN,espghan,False,espghan,Health / Hospitals / Medical
bc6255d8-c17b-4bcf-8cd2-94b8fae5c807,European Food Safety Authority,european food safety authorit,False,european food safety authorit,International Organization / EU
bc6255d8-c17b-4bcf-8cd2-94b8fae5c807,WUM,wum,False,wum,Other / Unclear
bc6255d8-c17b-4bcf-8cd2-94b8fae5c807,EFSA,efsa,False,efsa,International Organization / EU
bc91ca34-3a81-4f22-9ec7-a88230eabf3c,Spółdzielnię Pracy SPOIWO,spółdzielnia praca spoiwo,False,spółdzielnia praca spoiwo,Company / Business
bc91ca34-3a81-4f22-9ec7-a88230eabf3c,UTH Radom,uthównam radom,False,uthównam radom,Cultural Institution / Arts
bc91ca34-3a81-4f22-9ec7-a88230eabf3c,SPOIWO,spoiwo,False,spoiwo,Company / Business
bc9a25a7-cc68-4e19-98f1-3eec6d12930a,BBODN,bbodn,False,bbodn,Education (non-university)
bc9a25a7-cc68-4e19-98f1-3eec6d12930a,ATH,ath,False,ath,Other / Unclear
bca7a64a-bcb4-45f7-b671-21bff40e23e5,NCBR,nibroniczy,False,nibroniczy,Government / Public Administration
bca7a64a-bcb4-45f7-b671-21bff40e23e5,Jednostkę Pośredniczącą,jednostka pośredniczącą,False,jednostka pośredniczącą,Other / Unclear
bca7a64a-bcb4-45f7-b671-21bff40e23e5,Korporacji Lockheed Martin,korporacja lockheed martin,False,korporacja lockheed martin,Government / Public Administration
bca7a64a-bcb4-45f7-b671-21bff40e23e5,PZL Mielec,polewona mielec,False,polewona mielec,Company / Business
bca7a64a-bcb4-45f7-b671-21bff40e23e5,Lockheed Martin Missiles and Fire Control,lockheed martin missiles and fire control,False,lockheed martin missiles and fire control,Company / Business
bca921b8-949e-45c1-9ca7-088166aca1f5,Narodowego Centrum Badania i Rozwoju,narodowy centrum badanie i rozwój,False,narodowy centrum badanie i rozwój,Government / Public Administration
bca921b8-949e-45c1-9ca7-088166aca1f5,SYSABA,sysaba,False,sysaba,Other / Unclear
bcc8c5c3-d01e-463d-a9e7-e7b2ced82052,Muzeum,muzeum,False,muzeum,Cultural Institution / Arts
bcc8c5c3-d01e-463d-a9e7-e7b2ced82052,SEPR,sepracp,False,sepracp,Other / Unclear
bccc7e41-00b5-4ece-aaa6-ae80e41d2423,ZAŻiOŚ,zażioś,False,zażioś,Other / Unclear
bccc7e41-00b5-4ece-aaa6-ae80e41d2423,IPCC,ipcc,False,ipcc,International Organization / EU
bccc7e41-00b5-4ece-aaa6-ae80e41d2423,PBŚ,pbś,False,pbś,Other / Unclear
bccc7e41-00b5-4ece-aaa6-ae80e41d2423,Ministerstwa Środowiska i Klimatu,ministerstwo środowisko i klimat,False,ministerstwo środowisko i klimat,Government / Public Administration
bccc7e41-00b5-4ece-aaa6-ae80e41d2423,Zakładu Analityki Żywności i Ochrony Środowiska,zakład analityki żywność i ochrona środowisko,False,zakład analityki żywność i ochrona środowisko,Other / Unclear
bd38251b-ca8d-45cf-96e2-aa351c7df545,Instytucie,instytut,False,instytut,Other / Unclear
bd38251b-ca8d-45cf-96e2-aa351c7df545,PGE Baltica,pa baltica,False,pa baltica,Company / Business
bd38251b-ca8d-45cf-96e2-aa351c7df545,DNV GL,dok garpóp,False,dok garpóp,Government / Public Administration
bd55c12e-a71e-403b-a4e7-f6ed7ddecfa2,Komisji Europejskiej,komisja europejski,False,komisja europejski,Government / Public Administration
bd5daf94-5f35-429b-800b-f555c8a6c1e7,Logstor Polska,logstor polski,False,logstor polski,Company / Business
bd5daf94-5f35-429b-800b-f555c8a6c1e7,Logstor,logstor,False,logstor,Company / Business
bd5daf94-5f35-429b-800b-f555c8a6c1e7,Zespół Projektowy,zespół projektowy,False,zespół projektowy,Other / Unclear
bd636e0d-536c-4e79-a9c4-0b39d4666551,Center for Physical Science and Technology,center forówna physical science and technology,False,center forówna physical science and technology,Other / Unclear
bd636e0d-536c-4e79-a9c4-0b39d4666551,CWOM,cwom,False,cwom,Other / Unclear
bd636e0d-536c-4e79-a9c4-0b39d4666551,AOS,aos,False,aos,Company / Business
bd636e0d-536c-4e79-a9c4-0b39d4666551,GUM,gum,False,gum,Government / Public Administration
bd636e0d-536c-4e79-a9c4-0b39d4666551,CBR,cod_znawionit,True,cod_znawionit,Company / Business
bd636e0d-536c-4e79-a9c4-0b39d4666551,IŁ-PIB,iły - pib,True,iły - pib,Other / Unclear
bd636e0d-536c-4e79-a9c4-0b39d4666551,ZGO,zgo,False,zgo,Government / Public Administration
bd636e0d-536c-4e79-a9c4-0b39d4666551,Orange,orange,False,orange,Company / Business
bd7c6cc4-7c64-4f1c-94e7-a1a051d86a98,PGNiG,pgnig,False,pgnig,Company / Business
bd7c6cc4-7c64-4f1c-94e7-a1a051d86a98,Euro-Hel,euro - heler,False,euro - heler,Company / Business
bd82cc13-3023-497c-b2fc-92af03cf6379,AirSilesia,airsilesia,False,airsilesia,Company / Business
bd82cc13-3023-497c-b2fc-92af03cf6379,AirTritia,airtritia,False,airtritia,Company / Business
bd82cc13-3023-497c-b2fc-92af03cf6379,JST,judnocion,False,judnocion,International Organization / EU
bd82cc13-3023-497c-b2fc-92af03cf6379,GIG,gig,False,gig,Other / Unclear
bd956ac1-e2de-49ca-93cd-62ad24aa810d,INH,intym_popota,True,intym_popota,Other / Unclear
bd956ac1-e2de-49ca-93cd-62ad24aa810d,Palgrave,palgrave,False,palgrave,Media / Publishing
bda4f446-7c9c-40ae-8362-a95daeedadd7,AOS,aos,False,aos,Company / Business
bda4f446-7c9c-40ae-8362-a95daeedadd7,Główny Urząd Miar,główny urząd miara,False,główny urząd miara,Government / Public Administration
bda4f446-7c9c-40ae-8362-a95daeedadd7,Urzędu,urząd,False,urząd,Government / Public Administration
bda4f446-7c9c-40ae-8362-a95daeedadd7,GUM,gum,False,gum,Government / Public Administration
bdada291-0879-45b3-945a-3e791e5314f5,MEiN,mein,False,mein,Government / Public Administration
bdada291-0879-45b3-945a-3e791e5314f5,Ministerstwo Cyfryzacji,ministerstwo cyfryzacja,False,ministerstwo cyfryzacja,Government / Public Administration
bdada291-0879-45b3-945a-3e791e5314f5,MEN,meder_a,True,meder_a,Government / Public Administration
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Biuro Bezpieczeństwa Narodowego,biuro bezpieczeństwo narodowy,False,biuro bezpieczeństwo narodowy,Government / Public Administration
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Siły Zbrojne RP,siła zbrojne roktóry,False,siła zbrojne rp,Government / Public Administration
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Sił Zbrojnych RP,siła zbrojny roktóry,False,siła zbrojny rp,Government / Public Administration
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Dowództwo Wojsk Specjalnych,dowództwo wojsko specjalny,False,dowództwo wojsko specjalny,Military / Defense / Security
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Sił Zbrojnych Rzeczypospolitej Polskiej,siła zbrojny rzeczpospolita polski,False,siła zbrojny rzeczpospolita polski,Government / Public Administration
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Wojsk Specjalnych,wojsko specjalny,False,wojsko specjalny,Military / Defense / Security
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Dowództwu Komponentu Wojsk Specjalnych,dowództwu komponent wojsko specjalny,False,dowództwu komponent wojsko specjalny,Military / Defense / Security
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Kancelaria Prezesa Rady Ministrów,kancelaria prezes rada minister,False,kancelaria prezes rada minister,Government / Public Administration
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Bukaresztańska Dziewiątka,bukaresztańska dziewiątka,False,bukaresztańska dziewiątka,International Organization / EU
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Dowództwo Komponentu Wojsk Specjalnych,dowództwo komponent wojsko specjalny,False,dowództwo komponent wojsko specjalny,Military / Defense / Security
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Wojska Specjalne,wojsko specjalny,False,wojsko specjalny,Military / Defense / Security
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Grupa Wyszehradzka,grupa wyszehradzka,False,grupa wyszehradzka,Company / Business
bdb82f01-2abf-46c1-9d08-4d172ea9d22b,Siły Operacji Specjalnych,siła operacja specjalny,False,siła operacja specjalny,Health / Hospitals / Medical
bdcae595-03cb-4810-87ab-a0ec5d082314,Routledge Taylor & Francis Group,routledge taylor & francis group,False,routledge taylor & francis group,Company / Business
bdcae595-03cb-4810-87ab-a0ec5d082314,AWL,awl,False,awl,Other / Unclear
bddd326b-e039-4fe6-9c6b-6821022cf82b,mBank,mbank,False,mbank,Company / Business
bddd326b-e039-4fe6-9c6b-6821022cf82b,Międzynarodowego Funduszu Walutowego,międzynarodowy fundusz walutowy,False,międzynarodowy fundusz walutowy,Government / Public Administration
bddd326b-e039-4fe6-9c6b-6821022cf82b,UEP,uep,False,uep,International Organization / EU
bddd326b-e039-4fe6-9c6b-6821022cf82b,Międzynarodowy Fundusz Walutowy,międzynarodowy fundusz walutowy,False,międzynarodowy fundusz walutowy,Government / Public Administration
bddd326b-e039-4fe6-9c6b-6821022cf82b,CASE,case,False,case,Company / Business
bddd326b-e039-4fe6-9c6b-6821022cf82b,Krajowej Izby Doradców Podatkowych,krajowy izba doradca podatkowy,False,krajowy izba doradca podatkowy,Government / Public Administration
bde4a397-5dc3-4d85-9987-8d3405857d89,Ministerstwo Spraw Zagranicznych RP,ministerstwo sprawa zagraniczny roktóry,False,ministerstwo sprawa zagraniczny rp,Government / Public Administration
bde4a397-5dc3-4d85-9987-8d3405857d89,ONZ,onz,False,onz,International Organization / EU
bde4a397-5dc3-4d85-9987-8d3405857d89,MSZ,mięty,False,mięty,Government / Public Administration
bde4a397-5dc3-4d85-9987-8d3405857d89,Zgromadzenia Ogólnego ONZ,zgromadzenie ogólny onz,False,zgromadzenie ogólny onz,International Organization / EU
bde4a397-5dc3-4d85-9987-8d3405857d89,Radzie Bezpieczeństwa ONZ,rada bezpieczeństwo onz,False,rada bezpieczeństwo onz,Government / Public Administration
be036b10-6681-417b-a1e1-c98086bb6d7a,Radia Maryja,radio maryja,False,radio maryja,Media / Publishing
be036b10-6681-417b-a1e1-c98086bb6d7a,Polonii,polonii,False,polonii,Other / Unclear
be036b10-6681-417b-a1e1-c98086bb6d7a,TV Trwam,te_jeta_bowy trwam,True,TV trwam,Media / Publishing
be06e6c3-b501-4cd1-a8b3-f114e55a0e34,Pfeifer & Langen Polska S.A.,pfeifer & langen polski s.a .,False,pfeifer & langen polski s.a.,Company / Business
be06e6c3-b501-4cd1-a8b3-f114e55a0e34,Przemysłowo-Handlowa KG Pfeifer & Langen,przemysłowy - handlowy kilogram pfeifer & langen,False,przemysłowy - handlowy kilogram pfeifer & langen,Company / Business
be06e6c3-b501-4cd1-a8b3-f114e55a0e34,Pfeifer & Langen,pfeifer & langen,False,pfeifer & langen,Company / Business
be10b4bb-3b07-48b0-90e4-17fb52156241,Polskim Towarzystwem Psychologicznym o. Szczecin,polski towarzystwo psychologiczny o . szczecin,False,polski towarzystwo psychologiczny o . szczecin,NGO / Association / Foundation
be374347-0b08-43aa-b3b8-81ad5e2192c0,"Ministerstwie Wody, Nawadniania i Energii","ministerstwo woda , nawadnianie i energia",False,"ministerstwo woda , nawadnianie i energia",Government / Public Administration
be374347-0b08-43aa-b3b8-81ad5e2192c0,MWNE,mwe,False,mwe,Other / Unclear
be374347-0b08-43aa-b3b8-81ad5e2192c0,ERCE,erce,False,erce,International Organization / EU
be374347-0b08-43aa-b3b8-81ad5e2192c0,UNESCO,unesco,False,unesco,International Organization / EU
be374347-0b08-43aa-b3b8-81ad5e2192c0,Dyrektoriatem EH,dyrektoriat eh,False,dyrektoriat eh,International Organization / EU
be374347-0b08-43aa-b3b8-81ad5e2192c0,Polish Aid,polish aid,False,polish aid,Government / Public Administration
be374347-0b08-43aa-b3b8-81ad5e2192c0,ARCE,arce,False,arce,Company / Business
be3ffaa1-f3bd-4f38-8785-98448b7391fe,Recevent Sp. z o.o.,recevent sa . z ograniczona_odpowiedzialność .,True,recevent s.a. z o.o.,Company / Business
be3ffaa1-f3bd-4f38-8785-98448b7391fe,Group System,group system,False,group system,Company / Business
be3ffaa1-f3bd-4f38-8785-98448b7391fe,Idealia,idealia,False,idealia,Company / Business
be5f0839-7ae1-4ce6-a8ff-8f140e7cf0e3,NCBiR,ncbir,False,ncbir,Government / Public Administration
be5f0839-7ae1-4ce6-a8ff-8f140e7cf0e3,SOLHOTAIR,solhotair,False,solhotair,International Organization / EU
be5f0839-7ae1-4ce6-a8ff-8f140e7cf0e3,Samsunga,samsung,False,samsung,Company / Business
be5f0839-7ae1-4ce6-a8ff-8f140e7cf0e3,PARP,parpycpa,False,parpycpa,Government / Public Administration
be5f0839-7ae1-4ce6-a8ff-8f140e7cf0e3,Komisję Europejską,komisja europejską,False,komisja europejską,Government / Public Administration
be72640b-f6fe-4018-a18d-b6ecec7c10db,EFSA,efsa,False,efsa,International Organization / EU
be72640b-f6fe-4018-a18d-b6ecec7c10db,Europejskiego Urzędu ds. Bezpieczeństwa Żywności,europejski urząd do_spraw . bezpieczeństwo żywność,True,europejski urząd ds. bezpieczeństwo żywność,Government / Public Administration
be72640b-f6fe-4018-a18d-b6ecec7c10db,UTH Radom,uthównam radom,False,uthównam radom,Cultural Institution / Arts
be72640b-f6fe-4018-a18d-b6ecec7c10db,Komisji,komisja,False,komisja,Government / Public Administration
be72640b-f6fe-4018-a18d-b6ecec7c10db,Rady,rada,False,rada,Government / Public Administration
be881bf3-7907-4c86-b593-41b3b0a51a97,OECD,oecd,False,oecd,International Organization / EU
be881bf3-7907-4c86-b593-41b3b0a51a97,Organizacji Współpracy Gospodarczej i Rozwoju,organizacja współpraca gospodarczy i rozwój,False,organizacja współpraca gospodarczy i rozwój,International Organization / EU
becf0bfb-3580-459e-af84-b6854ab21b5e,TVP,to_sysapipiporoby,True,TVP,Media / Publishing
becf0bfb-3580-459e-af84-b6854ab21b5e,Wielkiej Orkiestry Świątecznej Pomocy,wielki orkiestra świąteczna pomoc,False,wielki orkiestra świąteczna pomoc,NGO / Association / Foundation
becf0bfb-3580-459e-af84-b6854ab21b5e,TVN24,tvn24,False,tvn24,Media / Publishing
becf0bfb-3580-459e-af84-b6854ab21b5e,Muzeum Ewolucji,muzeum ewolucja,False,muzeum ewolucja,Cultural Institution / Arts
beedd0b3-714f-48e7-9555-a7e34fbe6682,Związku Banków Polskich,związek bank polski,False,związek bank polski,Company / Business
beedd0b3-714f-48e7-9555-a7e34fbe6682,JackeR,jacker,False,jacker,Company / Business
bf2e4eaf-6690-436e-9557-47b203887530,KRASP,krasp,False,krasp,Other / Unclear
bf47bb0f-6358-497e-810a-d632518e8bc3,Unii Europejskiej,unia europejski,False,unia europejski,International Organization / EU
bf78bb67-a791-4ab1-bb9e-6bf6e510a6df,Rzecznika Praw Obywatelskich,rzecznik prawo obywatelski,False,rzecznik prawo obywatelski,Government / Public Administration
bf78bb67-a791-4ab1-bb9e-6bf6e510a6df,Naczelnego Sądu Administracyjnego,naczelny sąd administracyjny,False,naczelny sąd administracyjny,Government / Public Administration
bf78bb67-a791-4ab1-bb9e-6bf6e510a6df,Centralnej Bazy Orzeczeń Sądów Administracyjnych,centralny baza orzeczenie sąd administracyjny,False,centralny baza orzeczenie sąd administracyjny,Government / Public Administration
bf9c28db-9404-4f87-ad61-cee1db947caf,Międzynarodowej Asocjacji Geodezyjnej,międzynarodowy asocjacji geodezyjna,False,międzynarodowy asocjacji geodezyjna,Government / Public Administration
bf9c28db-9404-4f87-ad61-cee1db947caf,INSPIRE,inspire,False,inspire,International Organization / EU
bf9c28db-9404-4f87-ad61-cee1db947caf,IAG,iag,False,iag,Company / Business
bf9c28db-9404-4f87-ad61-cee1db947caf,EUREF,euref,False,euref,International Organization / EU
bf9c28db-9404-4f87-ad61-cee1db947caf,Rada Zarządzająca,rada zarządzać,False,rada zarządzać,Government / Public Administration
bf9c28db-9404-4f87-ad61-cee1db947caf,WAT,wat,False,wat,Military / Defense / Security
bf9c28db-9404-4f87-ad61-cee1db947caf,CA WAT,ca wat,False,ca wat,Other / Unclear
bfe1dc34-5957-4dd7-94d0-b5d31d7a8fa9,Policji,policja,False,policja,Military / Defense / Security
bfe1dc34-5957-4dd7-94d0-b5d31d7a8fa9,Polskiego Towarzystwa Penitencjarnego,polski towarzystwo penitencjarnygo,False,polski towarzystwo penitencjarnygo,NGO / Association / Foundation
c00dfec6-8b56-45dc-bd23-bd47cc60c75d,TU München,tu münchen,False,tu münchen,Other / Unclear
c00dfec6-8b56-45dc-bd23-bd47cc60c75d,URK,ur_cycpapiador,True,ur_cycpapiador,Other / Unclear
c00dfec6-8b56-45dc-bd23-bd47cc60c75d,SzTF,sztfwpat,False,sztfwpat,Other / Unclear
c00dfec6-8b56-45dc-bd23-bd47cc60c75d,Krakowskiej Szkoły Browarniczej,krakowski szkoła browarniczy,False,krakowski szkoła browarniczy,Education (non-university)
c00dfec6-8b56-45dc-bd23-bd47cc60c75d,KU Leuven,ku leuven,False,ku leuven,Other / Unclear
c04ca8ad-8c69-4be6-8f37-2ea6cd213626,IEC,iec,False,iec,Company / Business
c04ca8ad-8c69-4be6-8f37-2ea6cd213626,ISO,is,False,is,International Organization / EU
c04ca8ad-8c69-4be6-8f37-2ea6cd213626,Międzynarodowej Organizacji Normalizacyjnej,międzynarodowy organizacja prlizacyjna,False,międzynarodowy organizacja prlizacyjna,Government / Public Administration
c04ca8ad-8c69-4be6-8f37-2ea6cd213626,Międzynarodowej Komisji Elektrotechnicznej,międzynarodowy komisja elektrotechniczna,False,międzynarodowy komisja elektrotechniczna,Government / Public Administration
c04ca8ad-8c69-4be6-8f37-2ea6cd213626,PKN,pon,False,pon,Government / Public Administration
c04ca8ad-8c69-4be6-8f37-2ea6cd213626,ISO/IEC,is /iec,True,is /iec,International Organization / EU
c0546686-8b87-49d1-84e9-0f01c798957f,Międzynarodowa Komisja ds. Dialogu Rzymskokatolicko-Luterańskiego,międzynarodowy komisja do_spraw . dialog rzymskokatolicko - luterański,True,międzynarodowy komisja ds. dialog rzymskokatolicko - luterański,Government / Public Administration
c0546686-8b87-49d1-84e9-0f01c798957f,INT UO,intymet uo,False,intymet uo,Other / Unclear
c0546686-8b87-49d1-84e9-0f01c798957f,Światowej Federacji Luterańskiej,światowy federacji luterański,False,światowy federacji luterański,Religious Organization
c0546686-8b87-49d1-84e9-0f01c798957f,WT UO,wiet uo,False,wiet uo,Other / Unclear
c055e487-8379-4207-b629-3adb5c90d855,UMK,umka,False,umka,Other / Unclear
c089dadd-9c73-433d-a499-3e896bbbfd50,Słupskiego Związku Ludności Pochodzenia Niemieckiego,słupski związek ludność pochodzenie niemiecki,False,słupski związek ludność pochodzenie niemiecki,NGO / Association / Foundation
c0bed301-e634-47d7-b13f-65036f776401,Poltiss Sp. z o.o.,poltiss sa . z ograniczona_odpowiedzialność .,True,poltiss s.a. z o.o.,Company / Business
c0bed301-e634-47d7-b13f-65036f776401,ZUT,zut,False,zut,Other / Unclear
c0cc2698-1ace-4abd-b175-8338b7027533,NCBiR,ncbir,False,ncbir,Government / Public Administration
c0cc2698-1ace-4abd-b175-8338b7027533,IWRD,inrgo,False,inrgo,Other / Unclear
c0fab046-364e-4c81-a3db-37e9d2c09a6b,UEP,uep,False,uep,International Organization / EU
c141f93f-e372-41bf-841d-df4d00909362,IBDiM,ibdim,False,ibdim,Other / Unclear
c141f93f-e372-41bf-841d-df4d00909362,Policji,policja,False,policja,Military / Defense / Security
c1ab030c-223f-4570-a6d6-cd90efa93f39,UCMW,ucmwód,False,ucmwód,Other / Unclear
c1ab030c-223f-4570-a6d6-cd90efa93f39,Komisji Weterynaryjnej UE,komisja weterynaryjny uet,False,komisja weterynaryjny uet,Government / Public Administration
